title,company,location,salary_min,salary_max,posting_date,description,category,contract_type
Data Analyst,LONDON ACADEMY FOR APPLIED TECHNOLOGY,"Farringdon, Central London",63653.14,63653.14,2026-04-09T23:26:42Z,"Job Description: Data Analyst Job Title: Data Analyst Role Profile: Data Protection Officer Location: London Academy for Applied Technology Department: Governance / Compliance Reports To: Operation Lead Employment Type: Full-time Purpose of the Role: To provide data-driven insights that support decision-making, reporting, and continuous improvement across the institution. The Data Analyst ensures the accuracy, integrity, and actionable use of institutional data. Key Accountabilities: Collect, c…",IT Jobs,permanent
Data Analyst,Advanced Resource Managers Ltd,"London, UK",136500,149500,2026-04-08T20:39:28Z,"Data Analyst 6 months Hybrid - 1-2 Days per week on site in London £525-575 per day (Inside IR35) The selected candidate MUST HAVE experience in London Markets Key Skills & Experience Draft the scope for the data and analytics workstream with understanding of all end user requirements and KPIs Develop BRDs, data mapping specifications, refined PBIs with clear articulation of user stories and acceptance criteria for data modellers and data engineers Analyse delegated authority data source throug…",IT Jobs,contract
Data Analyst,G-Research,"London, UK",56635.39,56635.39,2026-03-26T10:09:27Z,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…",IT Jobs,
Data Analyst,Premier Group Recruitment,"Earls Court, South West London",40557.4,40557.4,2026-03-14T10:20:24Z,"Job Description For more information about this role please apply, or email Thomas Coombs on tcoombs@pgrec.co.uk who will be able to provide more details on the opportunity. Many thanks, Premier Group",Hospitality & Catering Jobs,
Data Analyst,Adecco,"Bromley, South East London",49503.34,49503.34,2026-04-17T12:38:58Z,"Data Analyst - 12 Month Contract Location: Bromley (Hybrid - 3 days onsite) About Us: Join our client, a leading organisation in the financial sector, as a Data Analyst on the GBAM Operations Tax and Control Banking Outreach team. This is an exciting opportunity to play a crucial role in supporting compliance with FATCA (Foreign Account Tax Compliance Act) and CRS (Common Reporting Standards) tax regulations. Position Overview: As a Data Analyst, you will be a vital member of the Banking Outrea…",IT Jobs,contract
Data Analyst,Job Switch Ltd,"Bromley, South East London",41600,43680,2026-04-16T14:08:05Z,"The Public Protection Division is undergoing an exciting transformation. We’ve recently upgraded from Idox Uniform to a modern, cloud-based platform – Idox Cloud – to enhance our service delivery. However, the new system offers limited built-in reporting capabilities, and we need a skilled Data Analyst to help us unlock its full potential. What you’ll do Design and deliver custom reports and interactive dashboards in Power BI, including KPI reporting. Extract, clean, and analyse datasets to unc…",IT Jobs,
Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",45000,55000,2026-04-15T14:38:08Z,"DATA ANALYST LONDON/HYBRID UP TO £55,000 This is a standout opportunity for a Data Analyst who enjoys working at the intersection of data, finance, and transformation. You will join a forward-thinking finance function where data and analytics play a central role in decision-making, system change, and performance insight. With significant investment in new platforms and reporting capabilities, this role offers real scope to shape how finance data is used across the business. ROLES AND RESPONSIBI…",Accounting & Finance Jobs,permanent
Data Analyst,Future Connect Training and Recruitment,"Finchley, North London",22000,25000,2026-04-21T04:27:25Z,"Salary: £22,000 - 25,000 per year Requirements: Bachelors degree in Data Science, Statistics, Mathematics, or a related field Proven experience as a Data Analyst or in a similar analytical role Proficiency in data visualization tools (e.g., Tableau, Power BI) Strong analytical skills and a good understanding of statistical methods Experience with SQL and data manipulation Excellent communication and interpersonal skills Ability to work collaboratively with cross-functional teams Detail-oriented…",IT Jobs,
Data Analyst,ARM,"The City, Central London",63000,69000,2026-04-21T04:27:17Z,"Salary: £63,000 - 69,000 per year Requirements: Experience as a Business/System/Data Analyst delivering data projects for P&C, Specialty insurance projects with exposure to Lloyds/London Market and Syndicate data structures Domain knowledge of Delegated authority, mainly working on VIPR integration (preferred) Excellent communication for cross-functional teams and building working relationships with all key stakeholders Proficiency in Databricks medallion architecture and understanding of logic…",IT Jobs,contract
Data Analyst,Trainline,"London, UK",50000,60000,2026-03-18T10:03:31Z,"About us We are champions of rail, inspired to build a greener, more sustainable future of travel. Trainline enables millions of travellers to find and book the best value tickets across carriers, fares, and journey options through our highly rated mobile app, website, and B2B partner channels. Great journeys start with Trainline  Now Europe’s number 1 downloaded rail app, with over 125 million monthly visits and £5.9 billion in annual ticket sales, we collaborate with 270 rail and coach compan…",IT Jobs,
Data Analyst,Experis,"The City, Central London",130000,132600,2026-03-18T22:46:38Z,"Data Analyst Onsite Requirements: Remote Start Date: ASAP Role Duration: 1 year Clerance Requirements: Active SC clearance Inside IR35 - umbrella only Role Description: We're looking for a Data Engineer whose main focus is understanding and documenting existing systems, with the goal of supporting decommissioning activities. The role centres on analysing current solutions built using Java, Node JS, and React, and developing a clear, end to end picture of how data flows across the wider programm…",IT Jobs,contract
Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",45000,55000,2026-04-14T22:20:50Z,"Data Analyst London Up to £55,000 This is a great opportunity to join a finance team that is investing heavily in data, systems, and reporting transformation. You will step into a visible role where your work directly supports senior decision-making and shapes how finance reporting evolves across the business. The Company: They are a large, UK-listed organisation operating across the UK and Europe, with a strong focus on long-term asset performance and operational efficiency. The business is un…",Accounting & Finance Jobs,permanent
Data Analyst,TryHackMe,"St Lukes, Central London",38475.85,38475.85,2026-04-03T21:29:42Z,"TryHackMe is the fastest-growing online cyber security training platform. Our mission is to make learning and teaching cyber security easier by providing gamified security exercises and challenges. Having only been around for handful of years, we've grown to more than 6 million community members and our growth isn't slowing down!  The Role We’re looking for a Data Analyst to join our data team. As a member of our data team, you’ll be at the forefront of building an analytics culture across TryH…",IT Jobs,
Data Analyst,AustralianSuper,"London, UK",52268.59,52268.59,2026-03-25T10:16:31Z,"Description Data Analyst Location: London, King’s Cross (Hybrid) Employment Type: Full‑Time, Permanent Enable high‑quality investment decision‑making through trusted, well‑governed data. Work at the intersection of investments, data platforms, and governance in a global asset owner. Flexible hybrid working to support your wellbeing and work–life balance. At AustralianSuper, we truly care about our colleagues. We know work and life are intertwined. That's why we support the diverse needs of ever…",IT Jobs,permanent
Data Analyst,Third Space,"Piccadilly, West London",45000,55000,2026-04-10T00:59:30Z,"Third Space is a collection of luxury health clubs in London; individual in style, bound by a common philosophy: to provide outstanding fitness spaces that members feel are their own. Our people are the creators that bring the space to life. We’re a team of motivators, inventors, and coaches; always striving to grow and evolve. It’s not just a job, it’s a lifestyle. We inspire our members to fulfil their lives and they rely on us…and we wouldn’t have it any other way. This is our space. After d…",IT Jobs,
Data Analyst,IT & Data,"London, UK",45000,55000,2026-04-09T18:57:42Z,"Third Space is a collection of luxury health clubs in London; individual in style, bound by a common philosophy: to provide outstanding fitness spaces that members feel are their own. Our people are the creators that bring the space to life. We’re a team of motivators, inventors, and coaches; always striving to grow and evolve. It’s not just a job, it’s a lifestyle. We inspire our members to fulfil their lives and they rely on us…and we wouldn’t have it any other way. This is our space. After d…",IT Jobs,
Data Analyst,Future Anthem Ltd,"London, UK",45000,55000,2026-04-03T05:08:14Z,"Summary : A collaborative data analyst, keen to use their problem-solving skills and experience in the gambling industry to improve Anthem’s products and to assist our customers understanding of the impact of our product modules About Us : Future Anthem humanises data with AI to personalise the player experience for everyone. By working with market leaders such as Flutter, BCLC, William Hill, and others, Anthem brings a fresh and innovative approach to the global gambling industry. It enables i…",IT Jobs,
Data Analyst,Apex Systems US,"Shortlands, Bromley",57487.78,57487.78,2026-03-26T22:15:21Z,"Role Name : Data Analyst (Python) Type : Contract – Inside IR35 Location : Bromley (BR1 1LR), UK Hybrid/Remote : Hybrid – 3 days per week onsite Start Date : ASAP Duration : 1 to 2 Year Domain : Finance or Banking Job Description: Role Overview • The Technology Infrastructure Delivery & Engineering team is seeking a highly skilled engineer experienced in SDLC environment management, architecture configuration, automation, and modern DevOps tooling. • The ideal candidate will have a strong backg…",IT Jobs,contract
Data Analyst -P&C Insurance,ValueMomentum,"London, UK",76070.67,76070.67,2026-04-19T16:47:41Z,"JOB ROLE : Data Analyst -P&C Insurance LOCATION : London, UK EXPERIENCE : 10  Years We are seeking an experienced Technical Data Analyst to support the Global Specialty Insurance (GSI) Delegated Authority Data Workstream. This role is responsible for driving business engagement, defining landing data requirements, and shaping data standards that enable a unified future operating model for Delegated Authority data intake requirements and workflow across GSI for existing DA partners and devising …",IT Jobs,
Data Analyst -P&C Insurance,ValueMomentum,"The City, Central London",76820.99,76820.99,2026-04-19T16:47:51Z,"JOB ROLE : Data Analyst -P&C Insurance LOCATION : London, UK EXPERIENCE : 10  Years We are seeking an experienced Technical Data Analyst to support the Global Specialty Insurance (GSI) Delegated Authority Data Workstream. This role is responsible for driving business engagement, defining landing data requirements, and shaping data standards that enable a unified future operating model for Delegated Authority data intake requirements and workflow across GSI for existing DA partners and devising …",IT Jobs,
Data Analyst,Hays Specialist Recruitment,"St Paul's, Central London",54322.71,54322.71,2026-04-20T12:54:21Z,"Your new company This is a global legal firm with an office based in the City of London. Your new role You will be a Data Migration Analyst on a global ERP transformation programme. What you'll need to succeed End-to-end data migration experience Advanced SQL skills Hands-on experience with SAP BODS for building and managing data extraction workflows, dataflows, and batch jobs within a migration context Good understanding of SAP functional areas including S2C, P2P, R2R Experience with SAP Maste…",IT Jobs,contract
Data Analyst,GSS UK Services Limited,"London, UK",43819.98,43819.98,2026-04-09T21:35:38Z,"About GSS Hello. Welcome to GSS! We are a Network-Driven Managed Service transforming the global financial system with cutting-edge technology, including AI/Machine Learning and collaboration with top financial institutions. GSS will become the industry default for screening transactions for sanctions risk – through a consistent, standardised, and scalable model. Supported by regulators, trusted by the market. Join us in revolutionising the industry and making a real impact! About the Role We a…",IT Jobs,
Data Analyst,Air Apps,"London, UK",50000,63000,2026-04-17T11:28:56Z,"About Air Apps At Air Apps, we believe in thinking bigger—and moving faster. We’re a family-founded company on a mission to create the world’s first AI-powered Personal & Entrepreneurial Resource Planner (PRP), and we need your passion and ambition to help us change how people plan, work, and live. Born in Lisbon, Portugal in 2018—and now with offices in both Lisbon and San Francisco—we’ve remained self-funded while reaching over 100 million downloads worldwide. Our long-term focus drives us to…",IT Jobs,
Data Analyst,DS SMITH PACKAGING LIMITED,"London, UK",46536.82,46536.82,2026-04-11T01:40:43Z,"About the Role We're looking for a highly analytical and detail driven Data Analyst to take on a key regional role supporting our compliance with the EU Pay Transparency Directive (EUPTD). Acting as the Regional Pay Transparency Analytics Lead, you will oversee pay gap analytics, drive data consistency, and provide valuable insights to senior leadership across Europe. This 18-month FTC is an exciting opportunity to play a pivotal part in shaping DS Smith's pay transparency strategy, strengtheni…",IT Jobs,contract
Data Analyst,Change Grow Live,"Earlsfield, South West London",38269.12,38269.12,2026-04-18T17:19:34Z,"Change Grow Live are a charity dedicated to the belief that we can make a difference to our Service Users lives, offering support and respect in a safe environment, treating each user as an individual and working with them to find the right treatment and care options. Our core values are ‘Be open, be compassionate and be bold’ and our team members apply these daily to achieve our mission of helping people change the direction of their lives, grow as individuals, and live life to its full potent…",Social work Jobs,permanent
Data Analyst,F8 FERROVIAL CONSTRUCTION  LIMITED,"The City, Central London",45760.23,45760.23,2026-04-19T09:00:01Z,"Join Ferrovial: Where Innovation Meets Opportunity Are you ready to elevate your career with a global leader in infrastructure solving complex problems and generating a positive outcome on people's lives? At Ferrovial , we are not just a company; we are a community of innovators and trailblazers. Listed on three major stock markets: Nasdaq (US), Euronext Amsterdam (Netherlands) and IBEX 35 (Spain), we are also member of the Dow Jones Sustainability Index and FTSE4Good. We operate in more than 1…",Engineering Jobs,permanent
Data Analyst,CUBE,"London, UK",59779.94,59779.94,2026-04-15T11:22:40Z,"CUBE are a global RegTech business defining and implementing the gold standard of regulatory intelligence for the financial services industry. We deliver our services through intuitive SaaS solutions, powered by AI, to simplify the complex and everchanging world of compliance for our clients. Why us?  CUBE is a globally recognized brand at the forefront of Regulatory Technology. Our industry-leading SaaS solutions are trusted by the world’s top financial institutions globally.  In 2024, we achi…",IT Jobs,
Data Analyst,Lawhive,"London, UK",60000,80000,2026-04-03T11:19:02Z,"About Lawhive Our mission is to make the law accessible to everyone. The legal industry is built on technology and process that hasn’t been updated in hundreds of years - that's why we've reinvented the entire model from the ground-up with our own bespoke AI operating system at the core. Lawhive is a regulated law firm with an AI-native platform built to amplify expertise and revolutionise the way people practice law, leading to exceptional outcomes for clients and lawyers. Lawhive Labs is how …",Accounting & Finance Jobs,
Data Analyst,Tabeo,"London, UK",68245.19,68245.19,2026-03-31T21:24:05Z,"Our mission is to become the financial and revenue operating system for primary care practices . We help dental and veterinary clinics manage how money flows into the practice - from patient access, to payments, memberships, financing, insurance, and reporting - in one coherent system. Rather than treating payments, plans, and finance as separate tools, we combine them into a single operating layer that reflects how practices actually run their business. There are three structural shifts reshap…",IT Jobs,
Data Analyst,Apex Group,"London, UK",57616.82,57616.82,2025-07-12T11:52:39Z,"The Apex Group was established in Bermuda in 2003 and is now one of the world’s largest fund administration and middle office solutions providers. Our business is unique in its ability to reach globally, service locally and provide cross-jurisdictional services. With our clients at the heart of everything we do, our hard-working team has successfully delivered on an unprecedented growth and transformation journey, and we are now represented by over circa 13,000 employees across 112 offices worl…",IT Jobs,
Data Analyst,Carwow,"London, UK",37253.71,37253.71,2026-03-27T10:44:23Z,"OUR MISSION To become the car-changing destination of choice. By combining technology, media and deep automotive expertise, we've turned how people buy, sell, advertise and lease cars on its head. What started as a simple reviews site is now one of the largest online car-changing destinations in Europe. Last year alone we grew over 50% with nearly £3bn worth of cars bought on site, while £1.8bn of cars were listed for sale through our Sell My Car service. In 2024 we went big and acquired Autovi…",Consultancy Jobs,
Data Analyst,Searchable,"London, UK",47615.02,47615.02,2026-02-18T17:38:33Z,"About Searchable We're building the future of AI search visibility. As ChatGPT, Claude, and Perplexity reshape how people find information, we help brands understand and optimize their presence in this new landscape. Backed by top angels and VCs, we're creating the essential platform for the AI search era. Our core values: 1. Customer First Every decision starts with the user in mind. Whether it's product features, support, or strategy, if it doesn’t make their lives better, it’s not worth doin…",IT Jobs,
Data Analyst,Capi Money,"London, UK",45039.4,45039.4,2026-03-18T10:16:06Z,"Capi is building the financial infrastructure for emerging markets trade. Backed by $18M from top-tier investors like Creandum, Y Combinator, General Catalyst, and angels from Revolut, Checkout, Stripe, and Remitly, we’re building the financial infrastructure that emerging markets deserve. Our mission is to grow GDP in emerging markets by making the global financial system fairer and more accessible. We’re tackling global trade, making it easier for importers to pay their international supplier…",Accounting & Finance Jobs,
Data Analyst,Hays Specialist Recruitment Limited,"London, UK",104000,117000,2026-04-16T14:05:06Z,"Join a leading Banking and Financial Services provider as a Salesforce Business Analyst! Job Overview: As a Senior Business Analyst, you will play a pivotal role in shaping complex, Salesforce-led change programmes, acting as a consultative force multiplier for delivery teams. You will own and drive business analysis outcomes across multi-team, multi-vendor environments, ensuring clarity, alignment, and value throughout the delivery lifecycle.In addition to core analysis responsibilities, you w…",IT Jobs,contract
Data Analyst,Intec Select Ltd,"Limehouse, East London",15000,16920,2026-04-21T04:27:05Z,"Salary: £15,000 - 16,920 per year Requirements: We seek a candidate with strong proficiency in data analysis and visualization tools such as Power BI and Tableau. Experience with the ServiceNow platform, including configuration and administration, is essential. You should understand data governance, compliance, and quality assurance principles. The ability to interpret complex datasets and present insights clearly to non-technical audiences is crucial. Familiarity with ITIL processes and change…",IT Jobs,contract
Data Analyst,NEEV LIMITED,"London, UK",78000,83200,2026-04-14T01:43:27Z,"Required qualifications, capabilities & skills Formal training or certification on data engineering concepts and applied experience Recent hands-on professional experience in a reporting, data analysis or business intelligence role Experience in database querying techniques and SQL Understanding of how to manage and optimize queries for large volumes of data within different kinds of data stores (including relational data stores) Experience in designing and implementing effective tests (unit, c…",IT Jobs,
Data Analyst,Capital Markets Gateway,"London, UK",40575.47,40575.47,2026-03-28T10:27:52Z,"The Company Capital Markets Gateway LLC (CMG) is a capital markets-focused fintech transforming global equity capital markets (ECM) through data, technology, and connectivity. As the preferred source for ECM analytics and the first network connecting the buy-side and sell-side for ECM workflows, we are committed to reshaping how capital markets operate. Founded in 2017 by a team of ECM practitioners, CMG has completed three successful fundraising rounds and is backed by a group of the world’s m…",Accounting & Finance Jobs,
Data Analyst,Sagacity,"London, UK",48310.73,48310.73,2026-04-22T19:26:22Z,"Principal responsibilities will involve: Turn large quantities of complex client data into insights which can be used to inform decision making and drive business benefit Are quick to identify incomplete and diverse data sets, pin pointing data issues which may affect the accuracy and completeness of any analysis performed Recognise the importance and value of understanding the data they are analysing, validating the information provided and reconciling the datasets as part of the Data Analytic…",IT Jobs,permanent
Entry-Level Data Analyst Course with Career Placement (Newham),ITonlinelearning Recruitment,"East Ham, East London",30713.06,30713.06,2026-04-17T12:13:53Z,"Data Analyst Course Programme – Job Guarantee Included Complete online training designed to take you from zero experience to your first data analyst role. Study part-time, build fundamental skills, and get dedicated job placement support until you're hired. Flexible financing options available, with payment plans starting from as low as £142 per month. The Programme Complete this 10-week online training with just 10-15 hours per week of study time. You'll learn industry-standard tools, includin…",IT Jobs,
Entry-Level Data Analyst Bootcamp (Richmond upon Thames),ITonlinelearning Recruitment,"Whitton, Twickenham",35711.52,35711.52,2026-04-17T12:14:01Z,"Data Analyst Course Programme – Job Guarantee Included Complete online training designed to take you from zero experience to your first data analyst role. Study part-time, build fundamental skills, and get dedicated job placement support until you're hired. Flexible financing options available, with payment plans starting from as low as £142 per month. The Programme Complete this 10-week online training with just 10-15 hours per week of study time. You'll learn industry-standard tools, includin…",IT Jobs,
Fashion Data Analyst,The Bureau Talent,"London, UK",58644.89,58644.89,2026-03-14T00:52:51Z,"Bureau Talent is exclusively partnering with a leading name in the UK fashion scene to find a commercially-minded Fashion Data Analyst. Our client is currently undergoing a digital-first transformation, moving away from ""gut-feeling"" buying toward a sophisticated, data-driven strategy. As the lead analyst on this desk, you will be the primary link between the Buying & Merchandising teams and the C-suite, providing the narrative behind the numbers to drive profitable growth. Key Responsibilities…",IT Jobs,
Bibliographic Data Analyst,NielsenIQ,"London, UK",31664.8,31664.8,2026-04-16T20:52:47Z,"Job Description Job Purpose As a Bibliographic Data Analyst, within the Bibliographic Data Team, you will be responsible for developing and maintaining a close and positive working relationship with publishers, distributors, and other data providers, through appropriate liaison at all levels, to ensure NielsenIQ BookData receives timely information and meets all appropriate service level requirements. The Bibliographic Data Team is responsible for accuracy, and providing up to date information,…",Admin Jobs,
Senior Data Analyst,Qodea,"London, UK",55124.88,55124.88,2026-03-06T15:16:40Z,"Work where work matters. Elevate your career at Qodea, where innovation isn't just a buzzword, it's in our DNA. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join the exclusive roster of talent that global leaders, including Google, Snap, Diageo, Pa…",IT Jobs,contract
Business Data Analyst - 12 month FTC - Chaucer Group,Chaucer Group,"London, UK",94382.46,94382.46,2026-02-16T16:25:30Z,"We are seeking an experienced Business Data Analyst with deep expertise in data analysis within the London Market and Commercial & Specialty Insurance sectors. In this pivotal role, you will help drive Chaucer’s data strategy by shaping and delivering high-impact data initiatives across the organisation. Acting as a key interface between business stakeholders and data delivery teams, you will ensure that outputs from our data platforms are not only insightful and actionable, but also continuous…",IT Jobs,contract
Senior Data Analyst,Parker B Associates,"London, UK",57901.32,57901.32,2025-07-31T12:01:19Z,"Senior Data Analyst Remote Permanent Up to £70,000  10% Bonus Our client is an E-commerce business looking for a Senior Data Analyst to join permanently. Are you interested in supporting the company’s growth with new tech? Do you have a passion for winning and success? Responsibilities: · Lead the development of analytics and data strategies utilising Amazon. · Identify, analyse, and interpret trends or patterns within complex data sets. · Develop and maintain SQL scripts for data analysis and …",IT Jobs,permanent
Senior Data Analyst,Micro IT Global,"London, UK",68975.41,68975.41,2025-03-31T12:24:17Z,"Primary role purpose: The Data Solutions team sit within Aviation Platform Engineering and are responsible for providing monitoring and reporting tools and services for our Inflight connectivity products. These rich tools enable our users to visualise the vast array of data traversing our satellite networks, providing insights into the quality of service being delivered, as well as how our satellite connectivity services are being utilised by our end customers. The performance of these tools an…",IT Jobs,
Data Analyst- ESG/Data,LMA Recruitment,"London, UK",90220.95,90220.95,2026-04-20T14:53:27Z,"VP - Technical Systems Analyst (ECB Onboarding, Risk / ESG) Location: London Department: IT Contract Type: Inside IR35 (Umbrella) Rate: Up to £540 per day Position Overview We are seeking a highly detail-oriented and experienced VP-level Technical Systems Analyst to support the analysis and implementation of a new enterprise data platform with a focus on Risk and ESG reporting . The successful candidate will bring 5  years of experience in business and systems analysis within banking or financi…",IT Jobs,contract
Finance Data Analyst,Hays Accounts and Finance,"The City, Central London",55000,60000,2026-04-22T15:08:21Z,"Your new company A global data centre in the heart of central London which operates within digital infrastructure is hiring a Finance Data Analyst to join the finance team. You will be joining an impressive finance function which is currently going through an exciting transformational stage. Your new role Stakeholder engagement - you will be working closely with finance, procurement and sales supporting with financial data strategies. Reporting and analytics - develop and build out reports to s…",Accounting & Finance Jobs,permanent
Trainee Data Analyst,ITOL Recruit,"Croydon, London",30000,50000,2026-04-16T14:03:41Z,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",IT Jobs,permanent
Trainee Data Analyst,ITOL Recruit,"Bromley, South East London",30000,50000,2026-04-14T12:18:40Z,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",IT Jobs,permanent
Data Analyst Trainee,ITOL Recruit,"Heathrow, Hounslow",30000,50000,2026-03-30T15:28:16Z,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",IT Jobs,permanent
Senior Data Analyst,CDP Global,"Fenchurch St, Central London",41431.39,41431.39,2026-02-10T20:13:09Z,"Title - Senior Data Analyst Location - London Salary - £39,525 - £49,407 About CDP: CDP is a global non-profit that runs the world’s only independent environmental disclosure system. As the founder of environmental reporting, we believe in transparency and the power of data to drive change. Partnering with leaders in enterprise, capital, policy and science, we surface the information needed to enable Earth-positive decisions. We helped more than 24,800 companies and almost 1,000 cities, states …",IT Jobs,
Financial Data Analyst,Lynx Recruitment Limited,"South West London, London",50000,50000,2026-04-13T17:59:25Z,"Financial Data Analyst Lynx are currently working with a large IT consultancy to help them source a Finance Data Analyst . Our client is large global Consultancy who work with enterprise clients, solving their business and technology problems using cutting edge Solutions. Responsibilities: Manage cloud cost reporting, including spend tracking, forecasting, and optimisation analysis Produce regular and ad hoc financial reports using data tools and dashboards Analyse cost trends and provide insig…",IT Jobs,
Finance Data Analyst,Lynx Recruitment Ltd,"London, UK",40000,50000,2026-04-13T12:15:55Z,"Financial Data Analyst Lynx are currently working with a large IT consultancy to help them source a Finance Data Analyst . Our client is large global Consultancy who work with enterprise clients, solving their business and technology problems using cutting edge Solutions. Responsibilities: Manage cloud cost reporting, including spend tracking, forecasting, and optimisation analysis Produce regular and ad hoc financial reports using data tools and dashboards Analyse cost trends and provide insig…",IT Jobs,permanent
Investment Data Analyst,Sanderson Recruitment,"London, UK",169000,182000,2026-03-11T23:50:02Z,"Investment Data Analyst £700 via Umbrella Initially for 6 months/ London/Hybrid working A leading Financial Services firm is seeking an Investment Data Analyst to strengthen its Data Office. The role focuses on improving investment data analysis, enhancing data quality, supporting the adoption of modern data management tools, and contributing to the organisation's wider data governance initiatives. Role: Interpret PRA liquidity reporting requirements and map them to organisation-specific data e…",IT Jobs,
Senior Data Analyst,The Electric Car Scheme,"Hayes, London",70776.55,70776.55,2026-03-05T19:54:27Z,"Senior Data Analyst, FTC until April 2027 Hayes, Hybrid £49,000 - £54,000 We are looking for an experienced Senior Data Analyst to join our team on a fixed term contract to cover maternity leave. This is a high-impact role filling the shoes of a senior team member, requiring someone who can operate autonomously, drive technical standards, and manage high-level stakeholder relationships from day one. As a UK B Corp Certified salary sacrifice specialist, The Electric Car Scheme is on a mission to…",IT Jobs,contract
SQL Data Analyst,Leap29,"London, UK",43185.19,43185.19,2025-08-22T11:16:17Z,"Job Description Job Title: SQL Data Analyst and Reporting Developer Industry: Investment Banking Contract : Inside IR35 Contract Length: 12 months Location : Onsite 3 days in Canary Wharf About the Role: We are seeking an experienced SQL Data Analyst and Reporting Developer to design, develop, and maintain reports, dashboards, and visualisations that support this strategic program. You will work with multiple internal data sources to present move schedules, inventory, user details, and hardware…",IT Jobs,contract
Data Analyst - Cost,Fuel Recruitment,"West London, London",35000,35000,2026-04-16T17:48:45Z,"Data Analyst Cost Primarily Remote, Ideally Near London (UK) Permanent Overview Fuel Recruitment is working with a leading UK full-fibre broadband provider that is expanding its delivery programmes nationwide. As the network build continues to scale, the business is strengthening its cost and data capability to support efficient and informed decision-making. They are now looking for a Data Analyst Cost to support cost management across complex delivery programmes, working closely with senior co…",IT Jobs,permanent
Data Analyst - Cost,Fuel Recruitment Limited,"Farringdon, Central London",30000,35000,2026-04-16T14:39:49Z,"Data Analyst – Cost – Primarily Remote, Ideally Near London – Permanent Overview Fuel Recruitment is working with a leading UK full‑fibre broadband provider that is expanding its delivery programmes nationwide. As the network build continues to scale, the business is strengthening its cost and data capability to support efficient and informed decision‑making. They are now looking for a Data Analyst – Cost to support cost management across complex delivery programmes, working closely with senior…",IT Jobs,permanent
Lead Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",55000,65000,2026-04-07T15:35:58Z,"Lead Data Analyst London Bridge hybrid, £65,000 plus benefits A great opportunity to take on a strategic Lead Data Analyst role where you will work across experimentation, modelling and BI projects, while shaping long term data strategy and supporting complex digital marketing programmes. The Company They are a high growth data and performance consultancy combining analytics, data science and engineering to drive measurable, sustainable growth for well known brands. Their work spans digital mar…",IT Jobs,permanent
Senior Data Analyst,Gamdom,"London, UK",59029.75,59029.75,2026-03-17T20:26:07Z,"We are looking for an experienced Senior Data Analyst to join our Data team and take ownership of SQL-heavy analytics, reporting, and data structuring. This is a generalist, senior-level role, where you will be a key contributor to querying, refining, and generating reports and dashboards for multiple gaming brands. You will work closely with cross-functional teams across the company and the Data team, supporting multi-brand analytics. This role requires advanced SQL skills, proficiency in Tabl…",IT Jobs,
Business Data Analyst,FDM Group,"London, UK",49849.65,49849.65,2026-02-25T12:57:14Z,"About The Role FDM is a global business and technology consultancy seeking a Business Data Analyst to work for our client within the Financial Services sector. This is initially a 6-month contract with the potential to extend and will be a hybrid role based in Cheshire East, Glasgow or Edinburgh. Our client is seeking a Business Data Analyst to support a project which focuses on implementing new regulatory reporting requirements being introduced by the regulators. Responsibilities: Gather and d…",IT Jobs,contract
Lead Data Analyst,HostHelp,"London, UK",43563.64,43563.64,2023-12-28T17:21:08Z,"Here at HostHelp, we only partner with hosting providers that we genuinely believe in. We only endorse and recommend hosting providers that have some of the best services and offer outstanding customer service to their customers. After a detailed evaluation of 30 leading hosting platforms, we narrowed it down to 3 resourceful options that fit in three different price ranges: economy, medium, and premium. You should check out our YouTube channel. It has all our research, including a list of the …",IT Jobs,
